# Illarion Server
# 
# This program is free software: you can redistribute it and/or modify it under
# the terms of the GNU Affero General Public License as published by the Free
# Software Foundation, either version 3 of the License, or (at your option) any
# later version.
# 
# This program is distributed in the hope that it will be useful, but WITHOUT
# ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS
# FOR A PARTICULAR PURPOSE.  See the GNU Affero General Public License for more
# details.
# 
# You should have received a copy of the GNU Affero General Public License along
# with this program.  If not, see <http://www.gnu.org/licenses/>.
0;0;287;333
0;0;287;333
1;0;287;333
1;0;287;333
2;0;287;333
2;0;287;333
2;0;287;333
3;0;287;333
3;0;287;333
3;0;287;333
4;0;287;333
4;0;287;333
4;0;287;333
5;0;287;333
5;0;287;333
5;0;287;333
6;0;287;333
6;0;287;333
7;0;287;333
7;0;287;333
8;0;287;333
8;0;287;333
8;0;287;333
9;0;287;333
9;0;287;333
10;0;287;333
10;0;287;333
11;0;287;333
12;0;287;333
13;0;287;333
14;0;287;333
15;0;287;333
16;0;287;333
28;0;1170;0
30;0;301;333
32;0;1254;333
35;0;274;333
37;0;585;333
38;0;1783;333
39;0;338;333
40;0;273;333
44;0;606;333
45;0;602;333
46;0;603;333
47;0;602;333
48;0;601;333
53;0;387;333
54;0;14;333
63;0;273;333
80;0;338;333
81;0;273;333
96;0;615;333
96;0;1783;333
97;0;615;333
97;0;1783;333
102;0;338;333
103;0;1783;333
104;0;627;333
0;1;287;333
0;1;287;333
1;1;287;333
1;1;287;333
2;1;287;333
2;1;287;333
3;1;287;333
3;1;287;333
4;1;287;333
4;1;287;333
5;1;287;333
5;1;287;333
6;1;287;333
6;1;287;333
7;1;287;333
7;1;287;333
8;1;287;333
8;1;287;333
8;1;287;333
9;1;287;333
9;1;287;333
10;1;287;333
10;1;287;333
11;1;287;333
12;1;287;333
13;1;287;333
14;1;287;333
15;1;287;333
16;1;287;333
29;1;273;333
30;1;301;333
34;1;1817;333
43;1;273;333
44;1;606;333
45;1;602;333
46;1;603;333
47;1;602;333
48;1;601;333
50;1;274;333
57;1;274;333
70;1;273;333
75;1;338;333
78;1;387;333
85;1;301;333
86;1;301;333
97;1;615;333
97;1;1783;333
102;1;1246;333
103;1;386;333
104;1;623;333
0;2;287;333
0;2;287;333
1;2;287;333
1;2;287;333
2;2;287;333
2;2;287;333
3;2;287;333
3;2;287;333
4;2;287;333
5;2;287;333
6;2;287;333
7;2;287;333
8;2;287;333
8;2;287;333
9;2;287;333
9;2;287;333
10;2;287;333
10;2;287;333
11;2;287;333
11;2;287;333
12;2;287;333
13;2;287;333
14;2;287;333
15;2;287;333
16;2;622;333
17;2;628;333
21;2;1170;0
25;2;1176;0
33;2;1782;333
37;2;582;333
43;2;506;333
44;2;722;333
44;2;723;333
44;2;720;333
44;2;721;333
45;2;1246;333
46;2;1170;0
47;2;914;333
48;2;722;333
48;2;723;333
48;2;720;333
48;2;721;333
57;2;911;333
61;2;274;333
80;2;301;333
81;2;301;333
84;2;274;333
97;2;615;333
97;2;1783;333
99;2;1170;0
102;2;1272;333
104;2;623;333
104;2;625;333
0;3;287;333
0;3;287;333
1;3;287;333
1;3;287;333
2;3;287;333
2;3;287;333
3;3;287;333
3;3;287;333
4;3;287;333
5;3;287;333
6;3;287;333
7;3;287;333
8;3;287;333
8;3;287;333
9;3;287;333
9;3;287;333
10;3;287;333
10;3;287;333
11;3;287;333
11;3;287;333
12;3;287;333
13;3;287;333
14;3;287;333
15;3;287;333
21;3;1783;333
23;3;1783;333
26;3;1817;333
29;3;1247;333
32;3;273;333
39;3;1783;333
41;3;2850;333
51;3;273;333
56;3;301;333
57;3;301;333
61;3;386;333
68;3;274;333
70;3;14;333
78;3;273;333
79;3;521;333
80;3;1809;333
81;3;301;333
93;3;629;333
96;3;616;333
96;3;1783;333
97;3;616;333
97;3;1783;333
101;3;1782;333
104;3;629;333
0;4;287;333
0;4;287;333
1;4;287;333
1;4;287;333
2;4;287;333
2;4;287;333
3;4;287;333
3;4;287;333
4;4;287;333
5;4;287;333
6;4;287;333
7;4;287;333
8;4;287;333
9;4;287;333
10;4;287;333
11;4;287;333
12;4;287;333
13;4;287;333
14;4;287;333
15;4;287;333
19;4;576;333
22;4;519;333
23;4;2805;333
24;4;3094;333
26;4;386;333
51;4;913;333
53;4;274;333
61;4;913;333
63;4;1783;333
80;4;301;333
81;4;301;333
83;4;338;333
87;4;627;333
95;4;1272;333
96;4;617;333
96;4;1783;333
97;4;617;333
97;4;1783;333
100;4;274;333
103;4;373;333
0;5;287;333
0;5;287;333
1;5;287;333
1;5;287;333
2;5;287;333
2;5;287;333
3;5;287;333
3;5;287;333
3;5;287;333
4;5;287;333
4;5;287;333
5;5;287;333
5;5;287;333
6;5;287;333
6;5;287;333
7;5;287;333
7;5;287;333
8;5;287;333
9;5;287;333
10;5;287;333
11;5;287;333
12;5;287;333
13;5;287;333
14;5;287;333
15;5;287;333
19;5;584;333
20;5;386;333
21;5;301;333
22;5;301;333
23;5;301;333
27;5;274;333
28;5;586;333
51;5;338;333
61;5;386;333
94;5;1783;333
95;5;1265;333
99;5;1790;333
101;5;421;333
101;5;911;333
102;5;2052;333
0;6;287;333
0;6;287;333
1;6;287;333
1;6;287;333
2;6;287;333
2;6;287;333
3;6;287;333
3;6;287;333
3;6;287;333
4;6;287;333
4;6;287;333
5;6;287;333
5;6;287;333
6;6;287;333
6;6;287;333
7;6;287;333
7;6;287;333
8;6;287;333
9;6;287;333
10;6;287;333
11;6;287;333
12;6;287;333
13;6;287;333
14;6;287;333
15;6;287;333
18;6;338;333
25;6;1783;333
32;6;300;333
38;6;274;333
54;6;1170;0
60;6;1783;333
62;6;274;333
63;6;2924;0
67;6;2924;0
76;6;338;333
78;6;273;333
81;6;274;333
90;6;628;333
95;6;1782;333
99;6;1783;333
101;6;513;333
102;6;2169;333
104;6;3101;333
0;7;287;333
0;7;287;333
1;7;287;333
1;7;287;333
2;7;287;333
2;7;287;333
3;7;287;333
3;7;287;333
3;7;287;333
4;7;287;333
4;7;287;333
5;7;287;333
5;7;287;333
6;7;287;333
6;7;287;333
7;7;287;333
7;7;287;333
8;7;287;333
8;7;287;333
9;7;287;333
9;7;287;333
10;7;287;333
10;7;287;333
11;7;622;333
12;7;622;333
13;7;622;333
14;7;622;333
15;7;622;333
16;7;628;333
19;7;1782;333
39;7;386;333
40;7;301;333
61;7;338;333
69;7;911;333
78;7;301;333
84;7;629;333
93;7;1254;333
94;7;3102;333
100;7;1272;333
102;7;914;333
102;7;12;333
102;7;2488;333
0;8;287;333
0;8;287;333
1;8;287;333
1;8;287;333
2;8;287;333
3;8;287;333
3;8;287;333
4;8;287;333
5;8;287;333
6;8;287;333
7;8;287;333
8;8;287;333
9;8;287;333
10;8;287;333
13;8;628;0
14;8;386;333
15;8;915;333
18;8;273;333
19;8;338;333
20;8;11;333
35;8;1817;333
40;8;301;333
44;8;629;333
53;8;338;333
54;8;1782;333
55;8;911;333
58;8;273;333
64;8;2924;333;descriptionDe=Der Todes Sumpf - Trette den Toten bei! Gesponsert von Erzmagier Elvaine Morgan.;descriptionEn=The Death Marsh - Join the dead! Sponsered by Archmage Elvaine Morgan.
67;8;2924;333;descriptionDe=Der Todes Sumpf - Trette den Toten bei! Gesponsert von Erzmagier Elvaine Morgan.;descriptionEn=The Death Marsh - Join the dead! Sponsered by Archmage Elvaine Morgan.
67;8;2926;333;descriptionDe=Hoheitsgebiet des Igruk;descriptionEn=Igruk's territory
73;8;627;333
81;8;1176;0
89;8;1170;0
92;8;274;333
101;8;2170;333
0;9;287;333
0;9;287;333
1;9;287;333
1;9;287;333
2;9;287;333
3;9;287;333
3;9;287;333
4;9;287;333
5;9;287;333
6;9;287;333
7;9;287;333
8;9;287;333
9;9;287;333
10;9;287;333
12;9;301;333
24;9;274;333
34;9;273;333
38;9;1782;333
39;9;519;333
40;9;2805;333
56;9;274;333
59;9;1170;0
65;9;614;333
65;9;1783;333
66;9;614;333
66;9;1783;333
67;9;798;333
67;9;626;333
77;9;1170;0
94;9;1783;333
97;9;1265;333
102;9;1783;333
104;9;2052;333
0;10;287;333
1;10;287;333
2;10;287;333
3;10;287;333
4;10;287;333
5;10;287;333
6;10;287;333
7;10;287;333
8;10;622;333
9;10;622;333
10;10;622;333
11;10;628;333
12;10;301;333
17;10;1782;333
19;10;1272;333
20;10;1272;333
26;10;387;333
31;10;1783;333
40;10;3095;333
51;10;626;333
62;10;1176;0
64;10;627;333
65;10;616;333
65;10;1783;333
66;10;616;333
66;10;1783;333
67;10;628;333
88;10;1272;333
90;10;338;333
97;10;274;333
104;10;1257;333
0;11;287;333
1;11;287;333
2;11;287;333
3;11;287;333
4;11;287;333
5;11;287;333
6;11;287;333
7;11;287;333
11;11;1257;333
13;11;387;333
14;11;1804;333
18;11;1265;333
19;11;1257;333
20;11;1272;333
22;11;567;333
24;11;541;333
26;11;1804;333
29;11;1783;333
32;11;1247;333
36;11;1176;0
39;11;542;333
40;11;593;333
64;11;798;333
64;11;627;333
65;11;615;333
65;11;1783;333
66;11;615;333
66;11;1783;333
67;11;798;333
67;11;628;333
84;11;274;333
85;11;421;333
85;11;913;333
86;11;3101;333
94;11;421;333
94;11;911;333
103;11;1272;333
0;12;287;333
1;12;287;333
2;12;287;333
3;12;622;333
4;12;622;333
5;12;622;333
6;12;622;333
7;12;622;333
8;12;628;333
11;12;274;333
13;12;1783;333
18;12;1265;333
19;12;1265;333
30;12;585;333
31;12;581;333
36;12;273;333
64;12;627;333
65;12;615;333
65;12;1783;333
66;12;615;333
66;12;1783;333
67;12;628;333
70;12;629;333
75;12;626;333
88;12;421;333
88;12;910;333
89;12;1245;333
92;12;1272;333
94;12;386;333
97;12;629;333
102;12;274;333
104;12;1176;0
0;13;622;333
1;13;622;333
2;13;622;333
3;13;628;333
4;13;301;333
5;13;301;333
6;13;628;0
7;13;914;333
20;13;273;333
22;13;1783;333
25;13;274;333
28;13;1793;333
28;13;386;333
32;13;14;333
62;13;626;333
62;13;626;333
64;13;798;333
64;13;627;333
65;13;615;333
65;13;1783;333
66;13;615;333
66;13;1783;333
67;13;798;333
67;13;628;333
70;13;1170;0
86;13;1782;333
88;13;3095;333
90;13;1783;333
91;13;338;333
100;13;338;333
1;14;386;333
3;14;1273;333
23;14;1792;333
28;14;1796;333
29;14;273;333
30;14;274;333
34;14;338;333
37;14;1783;333
40;14;1783;333
56;14;627;333
56;14;627;333
64;14;627;333
65;14;616;333
65;14;1783;333
66;14;616;333
66;14;1783;333
67;14;628;333
78;14;628;333
82;14;626;333
85;14;338;333
88;14;338;333
91;14;1247;333
95;14;301;333
96;14;301;333
104;14;338;333
15;15;301;333
16;15;301;333
17;15;301;333
18;15;301;333
20;15;1782;333
22;15;273;333
22;15;424;333
23;15;1797;333
25;15;2937;333
26;15;1796;333
34;15;274;333
35;15;1245;333
38;15;1170;0
64;15;798;333
64;15;627;333
65;15;615;333
65;15;1783;333
66;15;615;333
66;15;1783;333
67;15;798;333
67;15;628;333
90;15;1782;333
93;15;1783;333
94;15;338;333
96;15;421;333
96;15;913;333
97;15;386;333
98;15;1272;333
99;15;3101;333
100;15;1782;333
104;15;1782;333
0;16;915;333
17;16;1245;333
18;16;301;333
23;16;1795;333
26;16;1794;333
29;16;1265;333
32;16;626;333
35;16;1817;333
40;16;1783;333
64;16;627;333
65;16;615;333
65;16;1783;333
66;16;615;333
66;16;1783;333
67;16;628;333
67;16;628;333
83;16;386;333
90;16;3102;333
93;16;1247;333
94;16;1272;333
101;16;386;333
3;17;274;333
4;17;386;333
6;17;1817;333
7;17;1247;333
8;17;1782;333
10;17;301;333
18;17;274;333
19;17;519;333
20;17;2805;333
21;17;386;333
25;17;1783;333
26;17;1796;333
27;17;301;333
44;17;627;333
64;17;798;333
64;17;627;333
65;17;615;333
65;17;1783;333
66;17;615;333
66;17;1783;333
67;17;798;333
67;17;628;333
71;17;627;333
84;17;421;333
84;17;911;333
85;17;3094;333
85;17;301;333
90;17;274;333
93;17;1272;333
96;17;338;333
101;17;1206;333
102;17;1272;333
103;17;1247;333
6;18;579;333
8;18;584;333
10;18;301;333
11;18;386;333
12;18;386;333
13;18;1817;333
14;18;542;333
17;18;1176;0
20;18;3095;333
25;18;1804;333
27;18;301;333
29;18;1782;333
51;18;628;333
63;18;1170;0
64;18;627;333
65;18;616;333
65;18;1783;333
66;18;616;333
66;18;1783;333
67;18;628;333
73;18;386;333
74;18;1817;333
75;18;520;333
76;18;301;333
80;18;1170;0
85;18;301;333
86;18;1272;333
94;18;2856;333
101;18;386;333
104;18;274;333
0;19;607;333
1;19;607;333
6;19;1170;0
9;19;338;333
10;19;273;333
11;19;1783;333
15;19;1170;0
19;19;338;333
26;19;1170;0
29;19;273;333
30;19;338;333
59;19;626;333
59;19;626;333
64;19;798;333
64;19;627;333
65;19;615;333
65;19;1783;333
66;19;615;333
66;19;1783;333
67;19;798;333
67;19;628;333
73;19;1782;333
74;19;273;333
75;19;1272;333
76;19;301;333
81;19;914;333
82;19;1783;333
84;19;2937;333
86;19;274;333
88;19;627;333
89;19;626;333
91;19;1783;333
93;19;2937;333
96;19;1272;333
97;19;386;333
98;19;1782;333
101;19;338;333
0;20;608;333
